,TIME,GEO,ICCS,UNIT,Value
2194,2012,Netherlands,Theft,Number,672390.0
2195,2012,Netherlands,Theft,Per hundred thousand inhabitants,4018.98
2196,2012,Austria,Intentional homicide,Number,87.0
2197,2012,Austria,Intentional homicide,Per hundred thousand inhabitants,1.03
2198,2012,Austria,Assault,Number,4030.0
2199,2012,Austria,Assault,Per hundred thousand inhabitants,47.93
2200,2012,Austria,Sexual violence,Number,4789.0
2201,2012,Austria,Sexual violence,Per hundred thousand inhabitants,56.96
2202,2012,Austria,Rape,Number,883.0
2203,2012,Austria,Rape,Per hundred thousand inhabitants,10.5
2204,2012,Austria,Sexual assault,Number,3906.0
2205,2012,Austria,Sexual assault,Per hundred thousand inhabitants,46.46
2206,2012,Austria,Theft,Number,150966.0
2207,2012,Austria,Theft,Per hundred thousand inhabitants,1795.48
2208,2012,Poland,Intentional homicide,Number,377.0
2209,2012,Poland,Intentional homicide,Per hundred thousand inhabitants,0.99
2210,2012,Poland,Assault,Number,9721.0
2211,2012,Poland,Assault,Per hundred thousand inhabitants,25.54
2212,2012,Poland,Sexual violence,Number,
2213,2012,Poland,Sexual violence,Per hundred thousand inhabitants,
2214,2012,Poland,Rape,Number,1432.0
2215,2012,Poland,Rape,Per hundred thousand inhabitants,3.76
2216,2012,Poland,Sexual assault,Number,
2217,2012,Poland,Sexual assault,Per hundred thousand inhabitants,
2218,2012,Poland,Theft,Number,246981.0
2219,2012,Poland,Theft,Per hundred thousand inhabitants,648.86
2220,2012,Portugal,Intentional homicide,Number,122.0
2221,2012,Portugal,Intentional homicide,Per hundred thousand inhabitants,1.16
2222,2012,Portugal,Assault,Number,27178.0
2223,2012,Portugal,Assault,Per hundred thousand inhabitants,257.8
2224,2012,Portugal,Sexual violence,Number,2134.0
2225,2012,Portugal,Sexual violence,Per hundred thousand inhabitants,20.24
2226,2012,Portugal,Rape,Number,375.0
2227,2012,Portugal,Rape,Per hundred thousand inhabitants,3.56
2228,2012,Portugal,Sexual assault,Number,1759.0
2229,2012,Portugal,Sexual assault,Per hundred thousand inhabitants,16.69
2230,2012,Portugal,Theft,Number,118171.0
2231,2012,Portugal,Theft,Per hundred thousand inhabitants,1120.91
2232,2012,Romania,Intentional homicide,Number,378.0
2233,2012,Romania,Intentional homicide,Per hundred thousand inhabitants,1.88
2234,2012,Romania,Assault,Number,17219.0
2235,2012,Romania,Assault,Per hundred thousand inhabitants,85.68
2236,2012,Romania,Sexual violence,Number,1541.0
2237,2012,Romania,Sexual violence,Per hundred thousand inhabitants,7.67
2238,2012,Romania,Rape,Number,895.0
2239,2012,Romania,Rape,Per hundred thousand inhabitants,4.45
2240,2012,Romania,Sexual assault,Number,646.0
2241,2012,Romania,Sexual assault,Per hundred thousand inhabitants,3.21
2242,2012,Romania,Theft,Number,58359.0
2243,2012,Romania,Theft,Per hundred thousand inhabitants,290.4
2244,2012,Slovenia,Intentional homicide,Number,14.0
2245,2012,Slovenia,Intentional homicide,Per hundred thousand inhabitants,0.68
2246,2012,Slovenia,Assault,Number,2032.0
2247,2012,Slovenia,Assault,Per hundred thousand inhabitants,98.86
2248,2012,Slovenia,Sexual violence,Number,367.0
2249,2012,Slovenia,Sexual violence,Per hundred thousand inhabitants,17.85
2250,2012,Slovenia,Rape,Number,58.0
2251,2012,Slovenia,Rape,Per hundred thousand inhabitants,2.82
2252,2012,Slovenia,Sexual assault,Number,309.0
2253,2012,Slovenia,Sexual assault,Per hundred thousand inhabitants,15.03
2254,2012,Slovenia,Theft,Number,34444.0
2255,2012,Slovenia,Theft,Per hundred thousand inhabitants,1675.7
2256,2012,Slovakia,Intentional homicide,Number,75.0
2257,2012,Slovakia,Intentional homicide,Per hundred thousand inhabitants,1.39
2258,2012,Slovakia,Assault,Number,2183.0
2259,2012,Slovakia,Assault,Per hundred thousand inhabitants,40.39
2260,2012,Slovakia,Sexual violence,Number,
2261,2012,Slovakia,Sexual violence,Per hundred thousand inhabitants,
2262,2012,Slovakia,Rape,Number,88.0
2263,2012,Slovakia,Rape,Per hundred thousand inhabitants,1.63
2264,2012,Slovakia,Sexual assault,Number,
2265,2012,Slovakia,Sexual assault,Per hundred thousand inhabitants,
2266,2012,Slovakia,Theft,Number,23383.0
2267,2012,Slovakia,Theft,Per hundred thousand inhabitants,432.67
2268,2012,Finland,Intentional homicide,Number,88.0
2269,2012,Finland,Intentional homicide,Per hundred thousand inhabitants,1.63
2270,2012,Finland,Assault,Number,38213.0
2271,2012,Finland,Assault,Per hundred thousand inhabitants,707.48
2272,2012,Finland,Sexual violence,Number,1889.0
2273,2012,Finland,Sexual violence,Per hundred thousand inhabitants,34.97
2274,2012,Finland,Rape,Number,1009.0
2275,2012,Finland,Rape,Per hundred thousand inhabitants,18.68
2276,2012,Finland,Sexual assault,Number,880.0
2277,2012,Finland,Sexual assault,Per hundred thousand inhabitants,16.29
2278,2012,Finland,Theft,Number,122111.0
2279,2012,Finland,Theft,Per hundred thousand inhabitants,2260.78
2280,2012,Sweden,Intentional homicide,Number,68.0
2281,2012,Sweden,Intentional homicide,Per hundred thousand inhabitants,0.72
2282,2012,Sweden,Assault,Number,87052.0
2283,2012,Sweden,Assault,Per hundred thousand inhabitants,917.99
2284,2012,Sweden,Sexual violence,Number,16174.0
2285,2012,Sweden,Sexual violence,Per hundred thousand inhabitants,170.56
2286,2012,Sweden,Rape,Number,5949.0
2287,2012,Sweden,Rape,Per hundred thousand inhabitants,62.73
2288,2012,Sweden,Sexual assault,Number,10225.0
2289,2012,Sweden,Sexual assault,Per hundred thousand inhabitants,107.83
2290,2012,Sweden,Theft,Number,408420.0
2291,2012,Sweden,Theft,Per hundred thousand inhabitants,4306.93
2292,2012,England and Wales,Intentional homicide,Number,547.0
2293,2012,England and Wales,Intentional homicide,Per hundred thousand inhabitants,0.97
2294,2012,England and Wales,Assault,Number,310953.0
2295,2012,England and Wales,Assault,Per hundred thousand inhabitants,551.63
2296,2012,England and Wales,Sexual violence,Number,38930.0
2297,2012,England and Wales,Sexual violence,Per hundred thousand inhabitants,69.06
2298,2012,England and Wales,Rape,Number,16374.0
2299,2012,England and Wales,Rape,Per hundred thousand inhabitants,29.05
2300,2012,England and Wales,Sexual assault,Number,22556.0
2301,2012,England and Wales,Sexual assault,Per hundred thousand inhabitants,40.01
2302,2012,England and Wales,Theft,Number,1441149.0
2303,2012,England and Wales,Theft,Per hundred thousand inhabitants,2556.58
2304,2012,Scotland,Intentional homicide,Number,73.0
2305,2012,Scotland,Intentional homicide,Per hundred thousand inhabitants,1.38
2306,2012,Scotland,Assault,Number,3643.0
2307,2012,Scotland,Assault,Per hundred thousand inhabitants,68.65
2308,2012,Scotland,Sexual violence,Number,4380.0
2309,2012,Scotland,Sexual violence,Per hundred thousand inhabitants,82.54
2310,2012,Scotland,Rape,Number,1372.0
2311,2012,Scotland,Rape,Per hundred thousand inhabitants,25.86
2312,2012,Scotland,Sexual assault,Number,3008.0
2313,2012,Scotland,Sexual assault,Per hundred thousand inhabitants,56.69
2314,2012,Scotland,Theft,Number,100282.0
2315,2012,Scotland,Theft,Per hundred thousand inhabitants,1889.88
2316,2012,Northern Ireland (UK),Intentional homicide,Number,21.0
2317,2012,Northern Ireland (UK),Intentional homicide,Per hundred thousand inhabitants,1.15
2318,2012,Northern Ireland (UK),Assault,Number,1278.0
2319,2012,Northern Ireland (UK),Assault,Per hundred thousand inhabitants,70.26
2320,2012,Northern Ireland (UK),Sexual violence,Number,1862.0
2321,2012,Northern Ireland (UK),Sexual violence,Per hundred thousand inhabitants,102.37
2322,2012,Northern Ireland (UK),Rape,Number,503.0
2323,2012,Northern Ireland (UK),Rape,Per hundred thousand inhabitants,27.65
2324,2012,Northern Ireland (UK),Sexual assault,Number,1359.0
2325,2012,Northern Ireland (UK),Sexual assault,Per hundred thousand inhabitants,74.71
2326,2012,Northern Ireland (UK),Theft,Number,25925.0
2327,2012,Northern Ireland (UK),Theft,Per hundred thousand inhabitants,1425.28
2328,2012,Iceland,Intentional homicide,Number,1.0
2329,2012,Iceland,Intentional homicide,Per hundred thousand inhabitants,0.31
2330,2012,Iceland,Assault,Number,74.0
2331,2012,Iceland,Assault,Per hundred thousand inhabitants,23.16
2332,2012,Iceland,Sexual violence,Number,
2333,2012,Iceland,Sexual violence,Per hundred thousand inhabitants,
2334,2012,Iceland,Rape,Number,
2335,2012,Iceland,Rape,Per hundred thousand inhabitants,
2336,2012,Iceland,Sexual assault,Number,
2337,2012,Iceland,Sexual assault,Per hundred thousand inhabitants,
2338,2012,Iceland,Theft,Number,4437.0
2339,2012,Iceland,Theft,Per hundred thousand inhabitants,1388.41
2340,2012,Liechtenstein,Intentional homicide,Number,0.0
2341,2012,Liechtenstein,Intentional homicide,Per hundred thousand inhabitants,0.0
2342,2012,Liechtenstein,Assault,Number,69.0
2343,2012,Liechtenstein,Assault,Per hundred thousand inhabitants,189.17
2344,2012,Liechtenstein,Sexual violence,Number,
2345,2012,Liechtenstein,Sexual violence,Per hundred thousand inhabitants,
2346,2012,Liechtenstein,Rape,Number,4.0
2347,2012,Liechtenstein,Rape,Per hundred thousand inhabitants,10.97
2348,2012,Liechtenstein,Sexual assault,Number,
2349,2012,Liechtenstein,Sexual assault,Per hundred thousand inhabitants,
2350,2012,Liechtenstein,Theft,Number,203.0
2351,2012,Liechtenstein,Theft,Per hundred thousand inhabitants,556.55
2352,2012,Norway,Intentional homicide,Number,27.0
2353,2012,Norway,Intentional homicide,Per hundred thousand inhabitants,0.54
2354,2012,Norway,Assault,Number,2781.0
2355,2012,Norway,Assault,Per hundred thousand inhabitants,55.78
2356,2012,Norway,Sexual violence,Number,2626.0
2357,2012,Norway,Sexual violence,Per hundred thousand inhabitants,52.67
2358,2012,Norway,Rape,Number,1116.0
2359,2012,Norway,Rape,Per hundred thousand inhabitants,22.38
2360,2012,Norway,Sexual assault,Number,1510.0
2361,2012,Norway,Sexual assault,Per hundred thousand inhabitants,30.29
2362,2012,Norway,Theft,Number,141445.0
2363,2012,Norway,Theft,Per hundred thousand inhabitants,2836.92
2364,2012,Switzerland,Intentional homicide,Number,47.0
2365,2012,Switzerland,Intentional homicide,Per hundred thousand inhabitants,0.59
2366,2012,Switzerland,Assault,Number,597.0
2367,2012,Switzerland,Assault,Per hundred thousand inhabitants,7.51
2368,2012,Switzerland,Sexual violence,Number,6483.0
2369,2012,Switzerland,Sexual violence,Per hundred thousand inhabitants,81.5
2370,2012,Switzerland,Rape,Number,569.0
2371,2012,Switzerland,Rape,Per hundred thousand inhabitants,7.15
2372,2012,Switzerland,Sexual assault,Number,5914.0
2373,2012,Switzerland,Sexual assault,Per hundred thousand inhabitants,74.35
2374,2012,Switzerland,Theft,Number,169391.0
2375,2012,Switzerland,Theft,Per hundred thousand inhabitants,2129.46
2376,2012,Montenegro,Intentional homicide,Number,15.0
2377,2012,Montenegro,Intentional homicide,Per hundred thousand inhabitants,2.42
2378,2012,Montenegro,Assault,Number,168.0
2379,2012,Montenegro,Assault,Per hundred thousand inhabitants,27.08
2380,2012,Montenegro,Sexual violence,Number,24.0
2381,2012,Montenegro,Sexual violence,Per hundred thousand inhabitants,3.87
2382,2012,Montenegro,Rape,Number,3.0
2383,2012,Montenegro,Rape,Per hundred thousand inhabitants,0.48
2384,2012,Montenegro,Sexual assault,Number,21.0
2385,2012,Montenegro,Sexual assault,Per hundred thousand inhabitants,3.39
2386,2012,Montenegro,Theft,Number,900.0
2387,2012,Montenegro,Theft,Per hundred thousand inhabitants,145.09
2388,2012,"Former Yugoslav Republic of Macedonia, the",Intentional homicide,Number,28.0
2389,2012,"Former Yugoslav Republic of Macedonia, the",Intentional homicide,Per hundred thousand inhabitants,1.36
2390,2012,"Former Yugoslav Republic of Macedonia, the",Assault,Number,211.0
2391,2012,"Former Yugoslav Republic of Macedonia, the",Assault,Per hundred thousand inhabitants,10.24
2392,2012,"Former Yugoslav Republic of Macedonia, the",Sexual violence,Number,
2393,2012,"Former Yugoslav Republic of Macedonia, the",Sexual violence,Per hundred thousand inhabitants,
2394,2012,"Former Yugoslav Republic of Macedonia, the",Rape,Number,43.0
2395,2012,"Former Yugoslav Republic of Macedonia, the",Rape,Per hundred thousand inhabitants,2.09
2396,2012,"Former Yugoslav Republic of Macedonia, the",Sexual assault,Number,
2397,2012,"Former Yugoslav Republic of Macedonia, the",Sexual assault,Per hundred thousand inhabitants,
2398,2012,"Former Yugoslav Republic of Macedonia, the",Theft,Number,6034.0
2399,2012,"Former Yugoslav Republic of Macedonia, the",Theft,Per hundred thousand inhabitants,292.94
2400,2012,Albania,Intentional homicide,Number,125.0
2401,2012,Albania,Intentional homicide,Per hundred thousand inhabitants,
2402,2012,Albania,Assault,Number,156.0
2403,2012,Albania,Assault,Per hundred thousand inhabitants,
2404,2012,Albania,Sexual violence,Number,47.0
2405,2012,Albania,Sexual violence,Per hundred thousand inhabitants,
2406,2012,Albania,Rape,Number,24.0
2407,2012,Albania,Rape,Per hundred thousand inhabitants,
2408,2012,Albania,Sexual assault,Number,23.0
2409,2012,Albania,Sexual assault,Per hundred thousand inhabitants,
2410,2012,Albania,Theft,Number,6021.0
2411,2012,Albania,Theft,Per hundred thousand inhabitants,
2412,2012,Serbia,Intentional homicide,Number,104.0
2413,2012,Serbia,Intentional homicide,Per hundred thousand inhabitants,1.44
2414,2012,Serbia,Assault,Number,1323.0
2415,2012,Serbia,Assault,Per hundred thousand inhabitants,18.33
2416,2012,Serbia,Sexual violence,Number,395.0
2417,2012,Serbia,Sexual violence,Per hundred thousand inhabitants,5.47
2418,2012,Serbia,Rape,Number,85.0
2419,2012,Serbia,Rape,Per hundred thousand inhabitants,1.18
2420,2012,Serbia,Sexual assault,Number,310.0
2421,2012,Serbia,Sexual assault,Per hundred thousand inhabitants,4.3
2422,2012,Serbia,Theft,Number,20661.0
2423,2012,Serbia,Theft,Per hundred thousand inhabitants,286.3
2424,2012,Turkey,Intentional homicide,Number,1806.0
2425,2012,Turkey,Intentional homicide,Per hundred thousand inhabitants,2.42
2426,2012,Turkey,Assault,Number,262330.0
2427,2012,Turkey,Assault,Per hundred thousand inhabitants,351.06
2428,2012,Turkey,Sexual violence,Number,
2429,2012,Turkey,Sexual violence,Per hundred thousand inhabitants,
2430,2012,Turkey,Rape,Number,
2431,2012,Turkey,Rape,Per hundred thousand inhabitants,
2432,2012,Turkey,Sexual assault,Number,
2433,2012,Turkey,Sexual assault,Per hundred thousand inhabitants,
2434,2012,Turkey,Theft,Number,239926.0
2435,2012,Turkey,Theft,Per hundred thousand inhabitants,321.08
2436,2012,Bosnia and Herzegovina,Intentional homicide,Number,60.0
2437,2012,Bosnia and Herzegovina,Intentional homicide,Per hundred thousand inhabitants,1.56
2438,2012,Bosnia and Herzegovina,Assault,Number,618.0
2439,2012,Bosnia and Herzegovina,Assault,Per hundred thousand inhabitants,16.1
2440,2012,Bosnia and Herzegovina,Sexual violence,Number,
2441,2012,Bosnia and Herzegovina,Sexual violence,Per hundred thousand inhabitants,
2442,2012,Bosnia and Herzegovina,Rape,Number,41.0
2443,2012,Bosnia and Herzegovina,Rape,Per hundred thousand inhabitants,1.07
2444,2012,Bosnia and Herzegovina,Sexual assault,Number,
2445,2012,Bosnia and Herzegovina,Sexual assault,Per hundred thousand inhabitants,
2446,2012,Bosnia and Herzegovina,Theft,Number,8003.0
2447,2012,Bosnia and Herzegovina,Theft,Per hundred thousand inhabitants,208.45
2448,2012,Kosovo (under United Nations Security Council Resolution 1244/99),Intentional homicide,Number,90.0
2449,2012,Kosovo (under United Nations Security Council Resolution 1244/99),Intentional homicide,Per hundred thousand inhabitants,
2450,2012,Kosovo (under United Nations Security Council Resolution 1244/99),Assault,Number,3805.0
2451,2012,Kosovo (under United Nations Security Council Resolution 1244/99),Assault,Per hundred thousand inhabitants,
2452,2012,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual violence,Number,142.0
2453,2012,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual violence,Per hundred thousand inhabitants,
2454,2012,Kosovo (under United Nations Security Council Resolution 1244/99),Rape,Number,33.0
2455,2012,Kosovo (under United Nations Security Council Resolution 1244/99),Rape,Per hundred thousand inhabitants,
2456,2012,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual assault,Number,109.0
2457,2012,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual assault,Per hundred thousand inhabitants,
2458,2012,Kosovo (under United Nations Security Council Resolution 1244/99),Theft,Number,16608.0
2459,2012,Kosovo (under United Nations Security Council Resolution 1244/99),Theft,Per hundred thousand inhabitants,
2460,2013,Belgium,Intentional homicide,Number,202.0
2461,2013,Belgium,Intentional homicide,Per hundred thousand inhabitants,1.81
2462,2013,Belgium,Assault,Number,69632.0
2463,2013,Belgium,Assault,Per hundred thousand inhabitants,623.85
2464,2013,Belgium,Sexual violence,Number,11172.0
2465,2013,Belgium,Sexual violence,Per hundred thousand inhabitants,100.09
2466,2013,Belgium,Rape,Number,3248.0
2467,2013,Belgium,Rape,Per hundred thousand inhabitants,29.1
2468,2013,Belgium,Sexual assault,Number,7924.0
2469,2013,Belgium,Sexual assault,Per hundred thousand inhabitants,70.99
2470,2013,Belgium,Theft,Number,247806.0
2471,2013,Belgium,Theft,Per hundred thousand inhabitants,2220.16
2472,2013,Bulgaria,Intentional homicide,Number,109.0
2473,2013,Bulgaria,Intentional homicide,Per hundred thousand inhabitants,1.5
2474,2013,Bulgaria,Assault,Number,2470.0
2475,2013,Bulgaria,Assault,Per hundred thousand inhabitants,33.91
2476,2013,Bulgaria,Sexual violence,Number,632.0
2477,2013,Bulgaria,Sexual violence,Per hundred thousand inhabitants,8.68
2478,2013,Bulgaria,Rape,Number,164.0
2479,2013,Bulgaria,Rape,Per hundred thousand inhabitants,2.25
2480,2013,Bulgaria,Sexual assault,Number,468.0
2481,2013,Bulgaria,Sexual assault,Per hundred thousand inhabitants,6.42
