,TIME,GEO,UNIT,INDIC_NA,Value
3088,2010,Euro area (12 countries),Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,112.2
3089,2010,Euro area (12 countries),Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,156.4
3090,2010,Belgium,Million euro,Gross domestic product at market prices,355791.0
3091,2010,Belgium,Million euro,Gross fixed capital formation,71504.0
3092,2010,Belgium,Million euro,External balance of goods and services,7504.0
3093,2010,Belgium,Euro per inhabitant,Gross domestic product at market prices,32700.0
3094,2010,Belgium,Euro per inhabitant,Gross fixed capital formation,6600.0
3095,2010,Belgium,Euro per inhabitant,External balance of goods and services,700.0
3096,2010,Belgium,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,29400.0
3097,2010,Belgium,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,5900.0
3098,2010,Belgium,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,600.0
3099,2010,Belgium,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0
3100,2010,Belgium,Percentage of gross domestic product (GDP),Gross fixed capital formation,20.1
3101,2010,Belgium,Percentage of gross domestic product (GDP),External balance of goods and services,2.1
3102,2010,Belgium,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,120.1
3103,2010,Belgium,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,130.6
3104,2010,Belgium,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,270.5
3105,2010,Bulgaria,Million euro,Gross domestic product at market prices,36052.4
3106,2010,Bulgaria,Million euro,Gross fixed capital formation,8220.3
3107,2010,Bulgaria,Million euro,External balance of goods and services,-683.0
3108,2010,Bulgaria,Euro per inhabitant,Gross domestic product at market prices,4800.0
3109,2010,Bulgaria,Euro per inhabitant,Gross fixed capital formation,1100.0
3110,2010,Bulgaria,Euro per inhabitant,External balance of goods and services,-100.0
3111,2010,Bulgaria,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,10800.0
3112,2010,Bulgaria,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,2500.0
3113,2010,Bulgaria,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,-200.0
3114,2010,Bulgaria,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0
3115,2010,Bulgaria,Percentage of gross domestic product (GDP),Gross fixed capital formation,22.8
3116,2010,Bulgaria,Percentage of gross domestic product (GDP),External balance of goods and services,-1.9
3117,2010,Bulgaria,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,44.0
3118,2010,Bulgaria,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,54.3
3119,2010,Bulgaria,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,-88.9
3120,2010,Czech Republic,Million euro,Gross domestic product at market prices,149932.0
3121,2010,Czech Republic,Million euro,Gross fixed capital formation,36803.9
3122,2010,Czech Republic,Million euro,External balance of goods and services,5026.5
3123,2010,Czech Republic,Euro per inhabitant,Gross domestic product at market prices,14300.0
3124,2010,Czech Republic,Euro per inhabitant,Gross fixed capital formation,3500.0
3125,2010,Czech Republic,Euro per inhabitant,External balance of goods and services,500.0
3126,2010,Czech Republic,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,19700.0
3127,2010,Czech Republic,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,4800.0
3128,2010,Czech Republic,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,700.0
3129,2010,Czech Republic,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0
3130,2010,Czech Republic,Percentage of gross domestic product (GDP),Gross fixed capital formation,24.5
3131,2010,Czech Republic,Percentage of gross domestic product (GDP),External balance of goods and services,3.4
3132,2010,Czech Republic,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,80.3
3133,2010,Czech Republic,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,106.7
3134,2010,Czech Republic,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,287.5
3135,2010,Denmark,Million euro,Gross domestic product at market prices,236334.1
3136,2010,Denmark,Million euro,Gross fixed capital formation,39988.2
3137,2010,Denmark,Million euro,External balance of goods and services,13107.6
3138,2010,Denmark,Euro per inhabitant,Gross domestic product at market prices,42600.0
3139,2010,Denmark,Euro per inhabitant,Gross fixed capital formation,7200.0
3140,2010,Denmark,Euro per inhabitant,External balance of goods and services,2400.0
3141,2010,Denmark,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,31200.0
3142,2010,Denmark,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,5300.0
3143,2010,Denmark,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,1700.0
3144,2010,Denmark,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0
3145,2010,Denmark,Percentage of gross domestic product (GDP),Gross fixed capital formation,16.9
3146,2010,Denmark,Percentage of gross domestic product (GDP),External balance of goods and services,5.5
3147,2010,Denmark,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,127.2
3148,2010,Denmark,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,116.5
3149,2010,Denmark,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,753.5
3150,2010,Germany (until 1990 former territory of the FRG),Million euro,Gross domestic product at market prices,2495000.0
3151,2010,Germany (until 1990 former territory of the FRG),Million euro,Gross fixed capital formation,435050.0
3152,2010,Germany (until 1990 former territory of the FRG),Million euro,External balance of goods and services,140200.0
3153,2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Gross domestic product at market prices,30500.0
3154,2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Gross fixed capital formation,5300.0
3155,2010,Germany (until 1990 former territory of the FRG),Euro per inhabitant,External balance of goods and services,1700.0
3156,2010,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,29200.0
3157,2010,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,5100.0
3158,2010,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS) per inhabitant,External balance of goods and services,1600.0
3159,2010,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0
3160,2010,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),Gross fixed capital formation,17.4
3161,2010,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),External balance of goods and services,5.6
3162,2010,Germany (until 1990 former territory of the FRG),Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,119.1
3163,2010,Germany (until 1990 former territory of the FRG),Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,112.4
3164,2010,Germany (until 1990 former territory of the FRG),Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,714.8
3165,2010,Estonia,Million euro,Gross domestic product at market prices,14530.4
3166,2010,Estonia,Million euro,Gross fixed capital formation,2902.2
3167,2010,Estonia,Million euro,External balance of goods and services,938.7
3168,2010,Estonia,Euro per inhabitant,Gross domestic product at market prices,10800.0
3169,2010,Estonia,Euro per inhabitant,Gross fixed capital formation,2200.0
3170,2010,Estonia,Euro per inhabitant,External balance of goods and services,700.0
3171,2010,Estonia,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,15800.0
3172,2010,Estonia,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,3200.0
3173,2010,Estonia,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,1000.0
3174,2010,Estonia,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0
3175,2010,Estonia,Percentage of gross domestic product (GDP),Gross fixed capital formation,20.0
3176,2010,Estonia,Percentage of gross domestic product (GDP),External balance of goods and services,6.5
3177,2010,Estonia,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,64.3
3178,2010,Estonia,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,69.6
3179,2010,Estonia,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,443.9
3180,2010,Ireland,Million euro,Gross domestic product at market prices,158096.7
3181,2010,Ireland,Million euro,Gross fixed capital formation,19234.2
3182,2010,Ireland,Million euro,External balance of goods and services,29484.1
3183,2010,Ireland,Euro per inhabitant,Gross domestic product at market prices,34700.0
3184,2010,Ireland,Euro per inhabitant,Gross fixed capital formation,4200.0
3185,2010,Ireland,Euro per inhabitant,External balance of goods and services,6500.0
3186,2010,Ireland,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,31400.0
3187,2010,Ireland,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,3800.0
3188,2010,Ireland,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,5800.0
3189,2010,Ireland,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0
3190,2010,Ireland,Percentage of gross domestic product (GDP),Gross fixed capital formation,12.2
3191,2010,Ireland,Percentage of gross domestic product (GDP),External balance of goods and services,18.6
3192,2010,Ireland,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,127.9
3193,2010,Ireland,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,84.2
3194,2010,Ireland,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,2546.5
3195,2010,Greece,Million euro,Gross domestic product at market prices,222151.5
3196,2010,Greece,Million euro,Gross fixed capital formation,39185.3
3197,2010,Greece,Million euro,External balance of goods and services,-20606.1
3198,2010,Greece,Euro per inhabitant,Gross domestic product at market prices,19900.0
