"TIME","GEO","UNIT","INDIC_NA","Value","Flag and Footnotes"
"2010","Austria","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","6,200",""
"2010","Austria","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","1,400",""
"2010","Austria","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Austria","Percentage of gross domestic product (GDP)","Gross fixed capital formation","20.2",""
"2010","Austria","Percentage of gross domestic product (GDP)","External balance of goods and services","4.4",""
"2010","Austria","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","126.0",""
"2010","Austria","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","137.5",""
"2010","Austria","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","588.1",""
"2010","Poland","Million euro","Gross domestic product at market prices","354,616.1",""
"2010","Poland","Million euro","Gross fixed capital formation","70,423.3",""
"2010","Poland","Million euro","External balance of goods and services","-4,280.9",""
"2010","Poland","Euro per inhabitant","Gross domestic product at market prices","9,200",""
"2010","Poland","Euro per inhabitant","Gross fixed capital formation","1,800",""
"2010","Poland","Euro per inhabitant","External balance of goods and services","-100",""
"2010","Poland","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","15,400",""
"2010","Poland","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","3,100",""
"2010","Poland","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-200",""
"2010","Poland","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Poland","Percentage of gross domestic product (GDP)","Gross fixed capital formation","19.9",""
"2010","Poland","Percentage of gross domestic product (GDP)","External balance of goods and services","-1.2",""
"2010","Poland","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","62.8",""
"2010","Poland","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","67.5",""
"2010","Poland","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-81.0",""
"2010","Portugal","Million euro","Gross domestic product at market prices","172,859.5",""
"2010","Portugal","Million euro","Gross fixed capital formation","33,829.7",""
"2010","Portugal","Million euro","External balance of goods and services","-13,329.9",""
"2010","Portugal","Euro per inhabitant","Gross domestic product at market prices","16,300",""
"2010","Portugal","Euro per inhabitant","Gross fixed capital formation","3,200",""
"2010","Portugal","Euro per inhabitant","External balance of goods and services","-1,300",""
"2010","Portugal","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","19,600",""
"2010","Portugal","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","3,800",""
"2010","Portugal","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-1,500",""
"2010","Portugal","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Portugal","Percentage of gross domestic product (GDP)","Gross fixed capital formation","19.6",""
"2010","Portugal","Percentage of gross domestic product (GDP)","External balance of goods and services","-7.7",""
"2010","Portugal","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","79.9",""
"2010","Portugal","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","84.7",""
"2010","Portugal","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-658.1",""
"2010","Romania","Million euro","Gross domestic product at market prices","124,327.7",""
"2010","Romania","Million euro","Gross fixed capital formation","30,725.5",""
"2010","Romania","Million euro","External balance of goods and services","-7,123.7",""
"2010","Romania","Euro per inhabitant","Gross domestic product at market prices","6,100",""
"2010","Romania","Euro per inhabitant","Gross fixed capital formation","1,500",""
"2010","Romania","Euro per inhabitant","External balance of goods and services","-400",""
"2010","Romania","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","12,400",""
"2010","Romania","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","3,100",""
"2010","Romania","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-700",""
"2010","Romania","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Romania","Percentage of gross domestic product (GDP)","Gross fixed capital formation","24.7",""
"2010","Romania","Percentage of gross domestic product (GDP)","External balance of goods and services","-5.7",""
"2010","Romania","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","50.5",""
"2010","Romania","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","67.6",""
"2010","Romania","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-309.2",""
"2010","Slovenia","Million euro","Gross domestic product at market prices","35,484.6",""
"2010","Slovenia","Million euro","Gross fixed capital formation","6,992.7",""
"2010","Slovenia","Million euro","External balance of goods and services","525.1",""
"2010","Slovenia","Euro per inhabitant","Gross domestic product at market prices","17,300",""
"2010","Slovenia","Euro per inhabitant","Gross fixed capital formation","3,400",""
"2010","Slovenia","Euro per inhabitant","External balance of goods and services","300",""
"2010","Slovenia","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","20,600",""
"2010","Slovenia","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","4,100",""
"2010","Slovenia","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","300",""
"2010","Slovenia","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Slovenia","Percentage of gross domestic product (GDP)","Gross fixed capital formation","19.7",""
"2010","Slovenia","Percentage of gross domestic product (GDP)","External balance of goods and services","1.5",""
"2010","Slovenia","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","83.9",""
"2010","Slovenia","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","89.5",""
"2010","Slovenia","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","132.6",""
"2010","Slovakia","Million euro","Gross domestic product at market prices","65,897.0",""
"2010","Slovakia","Million euro","Gross fixed capital formation","13,850.6",""
"2010","Slovakia","Million euro","External balance of goods and services","-154.2",""
"2010","Slovakia","Euro per inhabitant","Gross domestic product at market prices","12,100",""
"2010","Slovakia","Euro per inhabitant","Gross fixed capital formation","2,600",""
"2010","Slovakia","Euro per inhabitant","External balance of goods and services","0",""
"2010","Slovakia","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","18,100",""
"2010","Slovakia","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","3,800",""
"2010","Slovakia","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","0",""
"2010","Slovakia","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Slovakia","Percentage of gross domestic product (GDP)","Gross fixed capital formation","21.0",""
"2010","Slovakia","Percentage of gross domestic product (GDP)","External balance of goods and services","-0.2",""
"2010","Slovakia","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","73.9",""
"2010","Slovakia","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","84.1",""
"2010","Slovakia","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-18.5",""
"2010","Finland","Million euro","Gross domestic product at market prices","178,724.0",""
"2010","Finland","Million euro","Gross fixed capital formation","33,698.0",""
"2010","Finland","Million euro","External balance of goods and services","2,381.0",""
"2010","Finland","Euro per inhabitant","Gross domestic product at market prices","33,300",""
"2010","Finland","Euro per inhabitant","Gross fixed capital formation","6,300",""
"2010","Finland","Euro per inhabitant","External balance of goods and services","400",""
"2010","Finland","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","27,900",""
"2010","Finland","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","5,300",""
