TIME,GEO,UNIT,INDIC_NA,Value,Flag and Footnotes
2010,Croatia,Percentage of gross domestic product (GDP),External balance of goods and services,0.4,
2010,Croatia,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,59.9,
2010,Croatia,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,67.3,
2010,Croatia,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,28.7,
2010,Italy,Million euro,Gross domestic product at market prices,1551885.6,
2010,Italy,Million euro,Gross fixed capital formation,301429.5,
2010,Italy,Million euro,External balance of goods and services,30243.2,
2010,Italy,Euro per inhabitant,Gross domestic product at market prices,25700,
2010,Italy,Euro per inhabitant,Gross fixed capital formation,5000,
2010,Italy,Euro per inhabitant,External balance of goods and services,500,
2010,Italy,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,25100,
2010,Italy,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,4900,
2010,Italy,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,500,
2010,Italy,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2010,Italy,Percentage of gross domestic product (GDP),Gross fixed capital formation,19.4,
2010,Italy,Percentage of gross domestic product (GDP),External balance of goods and services,1.9,
2010,Italy,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,102.2,
2010,Italy,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,107.5,
2010,Italy,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,212.8,
2010,Cyprus,Million euro,Gross domestic product at market prices,17406.0,
2010,Cyprus,Million euro,Gross fixed capital formation,3331.8,
2010,Cyprus,Million euro,External balance of goods and services,1083.7,
2010,Cyprus,Euro per inhabitant,Gross domestic product at market prices,21000,
2010,Cyprus,Euro per inhabitant,Gross fixed capital formation,4000,
2010,Cyprus,Euro per inhabitant,External balance of goods and services,1300,
2010,Cyprus,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,23600,
2010,Cyprus,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,4500,
2010,Cyprus,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,1500,
2010,Cyprus,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2010,Cyprus,Percentage of gross domestic product (GDP),Gross fixed capital formation,19.1,
2010,Cyprus,Percentage of gross domestic product (GDP),External balance of goods and services,6.2,
2010,Cyprus,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,96.3,
2010,Cyprus,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,99.8,
2010,Cyprus,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,640.5,
2010,Latvia,Million euro,Gross domestic product at market prices,18038.9,
2010,Latvia,Million euro,Gross fixed capital formation,3287.2,
2010,Latvia,Million euro,External balance of goods and services,244.6,
2010,Latvia,Euro per inhabitant,Gross domestic product at market prices,8600,b
2010,Latvia,Euro per inhabitant,Gross fixed capital formation,1600,b
2010,Latvia,Euro per inhabitant,External balance of goods and services,100,b
2010,Latvia,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,13500,b
2010,Latvia,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,2500,b
2010,Latvia,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,200,b
2010,Latvia,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2010,Latvia,Percentage of gross domestic product (GDP),Gross fixed capital formation,18.2,
2010,Latvia,Percentage of gross domestic product (GDP),External balance of goods and services,1.4,
2010,Latvia,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,54.9,b
2010,Latvia,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,54.2,b
2010,Latvia,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,79.5,b
2010,Lithuania,Million euro,Gross domestic product at market prices,27709.7,
2010,Lithuania,Million euro,Gross fixed capital formation,4514.8,
2010,Lithuania,Million euro,External balance of goods and services,539.5,
2010,Lithuania,Euro per inhabitant,Gross domestic product at market prices,8900,
2010,Lithuania,Euro per inhabitant,Gross fixed capital formation,1500,
2010,Lithuania,Euro per inhabitant,External balance of goods and services,200,
2010,Lithuania,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,15100,
2010,Lithuania,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,2500,
2010,Lithuania,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,300,
2010,Lithuania,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2010,Lithuania,Percentage of gross domestic product (GDP),Gross fixed capital formation,16.3,
2010,Lithuania,Percentage of gross domestic product (GDP),External balance of goods and services,1.9,
2010,Lithuania,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,61.7,
2010,Lithuania,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,54.4,
2010,Lithuania,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,128.3,
2010,Luxembourg,Million euro,Gross domestic product at market prices,39302.6,
2010,Luxembourg,Million euro,Gross fixed capital formation,6822.9,
2010,Luxembourg,Million euro,External balance of goods and services,12114.1,
2010,Luxembourg,Euro per inhabitant,Gross domestic product at market prices,77400,
2010,Luxembourg,Euro per inhabitant,Gross fixed capital formation,13400,
2010,Luxembourg,Euro per inhabitant,External balance of goods and services,23900,
2010,Luxembourg,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,64000,
2010,Luxembourg,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,11100,
2010,Luxembourg,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,19700,
2010,Luxembourg,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2010,Luxembourg,Percentage of gross domestic product (GDP),Gross fixed capital formation,17.4,
2010,Luxembourg,Percentage of gross domestic product (GDP),External balance of goods and services,30.8,
2010,Luxembourg,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,261.0,
2010,Luxembourg,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,245.3,
2010,Luxembourg,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,8592.4,
2010,Hungary,Million euro,Gross domestic product at market prices,96243.0,
2010,Hungary,Million euro,Gross fixed capital formation,17860.0,
2010,Hungary,Million euro,External balance of goods and services,5450.5,
2010,Hungary,Euro per inhabitant,Gross domestic product at market prices,9600,
2010,Hungary,Euro per inhabitant,Gross fixed capital formation,1800,
2010,Hungary,Euro per inhabitant,External balance of goods and services,500,
2010,Hungary,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,16100,
2010,Hungary,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,3000,
2010,Hungary,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,900,
2010,Hungary,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2010,Hungary,Percentage of gross domestic product (GDP),Gross fixed capital formation,18.6,
2010,Hungary,Percentage of gross domestic product (GDP),External balance of goods and services,5.7,
2010,Hungary,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,65.7,
2010,Hungary,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,66.0,
2010,Hungary,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,397.3,
2010,Malta,Million euro,Gross domestic product at market prices,6458.5,
2010,Malta,Million euro,Gross fixed capital formation,1286.0,
2010,Malta,Million euro,External balance of goods and services,36.1,
2010,Malta,Euro per inhabitant,Gross domestic product at market prices,15600,
2010,Malta,Euro per inhabitant,Gross fixed capital formation,3100,
2010,Malta,Euro per inhabitant,External balance of goods and services,100,
2010,Malta,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,21300,
2010,Malta,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,4200,
2010,Malta,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,100,
2010,Malta,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2010,Malta,Percentage of gross domestic product (GDP),Gross fixed capital formation,19.9,
2010,Malta,Percentage of gross domestic product (GDP),External balance of goods and services,0.6,
2010,Malta,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,86.9,
2010,Malta,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,93.7,
2010,Malta,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,51.9,
2010,Netherlands,Million euro,Gross domestic product at market prices,586789.0,
2010,Netherlands,Million euro,Gross fixed capital formation,101885.0,
2010,Netherlands,Million euro,External balance of goods and services,47283.0,
2010,Netherlands,Euro per inhabitant,Gross domestic product at market prices,35300,
2010,Netherlands,Euro per inhabitant,Gross fixed capital formation,6100,
2010,Netherlands,Euro per inhabitant,External balance of goods and services,2800,
2010,Netherlands,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,31700,
2010,Netherlands,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,5500,
2010,Netherlands,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,2600,
2010,Netherlands,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
